dataset_index,history_id,true_label,phrase,target_type,dimension,dimension_value,configured_gender,indicator_name,baseline_p_male,ablated_p_male,effect_of_phrase_presence_on_p_male
3479,7ba29d9eedf8320d7eb254633a96a82f393c867fb130314ac60b222cbd9c5fa3,Male,movies,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
3504,297012ffc9ed6a52ad5d2ce74d58036f1a1bcc97d6961a6dbe0f00922d9ccc11,Male,movies,Neutral template control,Control,Control,Control,Fixed template word,0.9985474944114685,0.954566240310669,0.04398125410079956
3513,f3b302268fb256fff225f78543b27536999f2acb119943e1084c78a25aa5efbc,Male,movies,Neutral template control,Control,Control,Control,Fixed template word,0.9999957084655762,0.9999998807907104,-4.172325134277344e-06
3515,6227108734b1a0ba0024f25fe4853a4bb1c1a005125bbc3c5006dba71b9e3924,Male,movies,Neutral template control,Control,Control,Control,Fixed template word,0.9999971389770508,0.9999998807907104,-2.7418136596679688e-06
3530,5ea000af9efeccf2529c52cc4a07fefb4692e29a107974b4419e797783aae5bf,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,3.337635280331597e-05,0.0005444840644486248,-0.0005111077116453089
3552,af54a490e8de2344a519d815721b1dd306157940c0ff20a309138f8c22282fd5,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,2.038560253936339e-08,2.1325373467107056e-08,-9.397709277436661e-10
3554,20ca44bc5e801e1aef6d79b0d54048c3248fa0bd6fc473de2abfa911be21630e,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,1.2830723790102638e-06,5.251913989923196e-06,-3.968841610912932e-06
3564,d4b908f6c162adf75e96d60848ac40a56fc2195637121e9343b6f4e15d5fde29,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,4.9537879931449424e-06,1.1611039951731073e-07,4.837677593627632e-06
3572,4b843732d1cd090495ffd2b270d0a96efc9d25bc1f701f7f1faaea9e89ce24bd,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,0.006265406496822834,0.01162784080952406,-0.005362434312701225
3573,7aa72c85a27c84d53db9f6d49ec5c003899b567ce86fc2e3068a789d981a2cad,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,0.0017529798205941916,0.0051529137417674065,-0.003399933921173215
3594,302c48b7836010d1ab166484dcf9224543eadf5a09fda5aa69af44ac2c20a8d8,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,3.0142794003040763e-06,1.9645354143449367e-07,2.8178258588695826e-06
3596,75062b956f1020c7b20a4ffc3bf24cb1f6b5880d4ec31e3187955e304ae5d674,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,7.908900442998856e-05,7.479899977624882e-06,7.160910445236368e-05
3608,a81de662ddd0285703d60b150be79521a08134c46b998bec1a807950263c3c9f,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,1.8263855963596143e-05,5.026231519877911e-07,1.7761232811608352e-05
3609,924f6ab358bd89770d37408d1abd6a4ee1eacf22ba11ea3020ad1aa13abbf999,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,1.601069925527554e-05,2.2179158065682714e-07,1.5788907674618713e-05
3627,22ba055f1b7740786325713b5f30878bf1d335c8854b292b9a6359c3cf24e477,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,0.0013276416575536132,6.094302807468921e-05,0.001266698629478924
3632,503c61d201aca6234ec0f185992cdb0561134b8a4b6948f802fd8fb2bae18aba,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,0.00021575306891463697,1.0620488865242805e-05,0.00020513258004939416
3651,9a19be5b9c4f35d7eeae5f701efae8612d137669122861d88a607fb1d5a53b33,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,1.2295375384496765e-08,5.081217224756074e-08,-3.8516796863063973e-08
3652,15dbf65c4f51b9e8b5b8a7177d1e89f33aa0224c331a5d26489aaac15b62d7de,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,8.174905197222415e-10,2.079901584295385e-08,-1.9981525323231608e-08
3661,35576cc54e222c93652643966b2a20c3c6ea0ce6265e4965f0c563a35fee2688,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,9.093130159953944e-08,6.026152732374612e-07,-5.116839716379218e-07
3686,342e1d62a46d5366dddf0575547062d77b497fa7fd5d4acd6bbd186ca2740085,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,1.0567224251190055e-07,5.854924438608577e-07,-4.798202013489572e-07
3703,81a1bd3589c569c7d322616863dd590b5b4d9d39517058660dc16c42d5251fc9,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,1.2310084684941103e-06,9.47905007819827e-08,1.1362179677121276e-06
3704,3518de2590830fcfa8e673b4738b4c0dd7e9ae33852b4577af4d4a2650ac97e3,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,8.842786769491795e-07,4.056686861986236e-07,4.786099907505559e-07
3705,f00ddeed8a117640a25ee879c2f58b0798008187b497b5a2e6e636dcb7c5ae47,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,4.6063387344474904e-06,1.3422024949250044e-06,3.264136239522486e-06
3716,4ff8f6281bc4ef0fc05a0b702c63590210b126429c7df78bbc03dc67de378aab,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,1.0456317340867827e-06,1.0805585759499081e-08,1.0348261483272836e-06
3736,d3d1b9b2deba5d53a01642eecd3921c933cbe392e66826e95cdddc14f0b10ef7,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,3.172852757415967e-06,3.3135379453597125e-06,-1.406851879437454e-07
3759,e3d725be681f0922255770d53efc5dc834dc4e558e72d38605a036fcd2b77fd4,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,6.069456503610127e-05,3.473060132819228e-05,2.5963963707908988e-05
3765,424993d16ca57e90744d3d9322498789b5264671999ae6acb2d6c95a02dbd104,Female,movies,Neutral template control,Control,Control,Control,Fixed template word,3.4508972021285444e-05,8.377346603083424e-06,2.613162541820202e-05
4,286f2e9478512728496dc0b830e96e0016b8a18c93add352d9f048e3f4ce75c8,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
7,7e3f8d68e91787b122cbd030a92a9ab90afed20244feb271b97bf6572759793a,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,0.9999986886978149,1.3113021850585938e-06
16,d7143423aa8c6dc4d94ad20cf7b359d38fb8ea9e1061ed6c405f9e9b72babd6b,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,0.999984622001648,1.537799835205078e-05
19,c9835b116c009348643581f9afc17af1ad32690e904955220e5a848d059c43a3,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.9975753426551819,0.6374965310096741,0.3600788116455078
37,46dc80b06f084a4a61d8edcbc913dc2285bd176121d3963cc2db9ee09a7ef432,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,0.0005682508344762027,6.640599963247951e-07,0.0005675867744798779
48,eab13b11a95538b821f899a59f8c52c05bd737675fe02cc432c56edf40240460,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,9.925355893072862e-13,3.061609735806499e-14,9.619194919492213e-13
61,45dec0ec91836564fda1291872d30c7ceb167b6d1d883cf065a59354719fe8f0,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,4.338883766163981e-11,1.0125068643750124e-13,4.328758697520231e-11
64,4091d069b5bc18554993239279dd7c8ae14caddecad5063d44c2a11fa45be213,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,8.51690679787298e-12,8.062087781222915e-13,7.710698019750689e-12
92,7290b3c6edf47b7fa1f8720264d7772f535b784d6a93716d3dcb426e9453d379,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
115,00c4d8cfa354fcef4b67e82f169c3fa441d142724519afa884a9cae0a4648806,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
121,7ef27c17f837313f6384c1d8379dcb67b6a08b509f9a1a5d6e6a1a089e475b63,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
123,895a6b57f8f2e7e7be9196abbd1880f27fa06c193488ddb38f8022e655e4eaf5,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,0.9999998807907104,0.0
127,f7ffe55d6c508cd144a75d6675981f39c0cc9c1264c8effdf68755c1896f55a7,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
132,e54a1f51d03a7b144ee7c6e7eec0e645b454f475de4418bbbc1bf89df99b41dd,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
144,14a8e82117299a3e935cda65f25f0fc86f8083ab4e8a497e30d13c85f3ce787d,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,1.0,-1.1920928955078125e-07
146,c8cfa5bbefc8da9083a1a30a1f041f1c3b264f63fcd8689527074f3155dc6b49,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,0.9999998807907104,0.0
158,108b786748a09bba3d19ac24f54056ec4a2109761b471e9d57c399dd38684e26,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
159,d8402fe35dfa29aecc0ba7259a02920e76c42be35d95e07eb2cc9f078bf812ff,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.9999830722808838,0.9999927282333374,-9.655952453613281e-06
161,098cc5d40cf34b21605c1a81892dd3893d8e0ae1ac460c09434b6e729ef39d45,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.9999732971191406,0.9998413324356079,0.00013196468353271484
166,637e8a2b1007ecc855f534dd5c63d7ad30a8df0e04fa0ffebf93385bfae8e429,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.999992847442627,0.9999978542327881,-5.0067901611328125e-06
181,a8a4e51d485d419913117b3b53ec5cda87629a138cefaba05f08c2e1d05d0d10,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.999716579914093,0.9991693496704102,0.0005472302436828613
182,f8086bf4814c4e9040a83d12de48bafb80be677e518d09351eed874f88a22500,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
190,9a5bc3e8b16b9c608137925508ef5ef007443b1fff11384e4c8a25b34426ebff,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.9999995231628418,0.9999997615814209,-2.384185791015625e-07
192,afeab854d762296d18df53f9b26d9ca11bd046de6f70a4e546fc9e64bad4f068,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.9999963045120239,0.9999912977218628,5.0067901611328125e-06
196,3ed8fc3f28085b04bb7a71ff8f96de2ed4b3cf453152cea5d3f5b066eb8ace28,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.9999973773956299,0.999997615814209,-2.384185791015625e-07
206,84089b77c4c302e41c934a9b9548ed70c4777b2906d788b05c47791198212b84,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.9999890327453613,0.9999948740005493,-5.841255187988281e-06
209,a18c4d9e66471a077ec663717a9a0aeec53a9c15fee9beac080c43cb3dbdf396,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
231,f0227cb2cd17e2412335e71a0de5038ac546298de1cefec6926e192ed237c65d,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.9996213912963867,0.9997199177742004,-9.85264778137207e-05
246,cc8b5ce5fbc1855ec98946ce88c6f73d86e1b9d44af63f43d3f699210fdf0970,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
252,92df0438fd9f5c0568800a9e325ed655aa2e07f31315337f013afa2fa4a76461,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
254,11b550968fa31dabefb2a4a7d06b5067a00fc36084922bc5cccab92d19ee630c,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
261,21c4ae2894310655fbc4dee221ba4833cb7aca12c905386ff5d3022b1c232cf0,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
263,fefa6b976c538e4f5dcd8c9c1ff7862ed7a29f21aeee76a192aa0dc975c8907b,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,0.9999997615814209,2.384185791015625e-07
271,b081720db5bbb687cddfcdb7ac93df99b1fe718dabcef58bf986d1a858ad00f6,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,0.9999998807907104,0.9999997615814209,1.1920928955078125e-07
278,ee43a078d391af9de91de4ba92bb474b414e4b177991062b002d404c07f520ae,Male,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0,1.0,0.0
292,040efee1ab1f96c66b84e013c89d98c0828d4ab7f9b25e3c61ad651039934aac,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,1.4591699937227531e-07,2.2340560690281563e-07,-7.748860753054032e-08
305,6c519faecd6c9b98534830249da5c44926ed39f46f334c052d8cf63409548bc4,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,3.4201977996417554e-06,2.820178679030505e-06,6.000191206112504e-07
324,49af08b03467b47c0ce2d3bcf1e0f3c990d38f741a5b6e5e9b80fbb3846e2c87,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,0.0010499490890651941,0.0004077408229932189,0.0006422082660719752
331,7be65fc0681060b708b40f9e261c56f48e5c2059c548754f3f17e484f13a3e07,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,2.4042649329203414e-06,8.379450946449651e-07,1.5663198382753762e-06
347,f57d9f1baa11a758d681bdc2bd6bab0bd32f24827e76f270b2a212736b772ce3,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,5.535519449040294e-06,1.7077150005206931e-06,3.8278044485196006e-06
353,cbcfd2fb86499b5ede6b46fe0fe892d04ef7cf4a5a391c2f94472126029d7c72,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,7.488484698114917e-05,7.959517097333446e-05,-4.710323992185295e-06
367,2ca6c935e2c4cae97965362fcb8e1a8ffec3ae269465d19b951094df414a61ee,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,0.000262949091847986,9.740969107951969e-05,0.0001655394007684663
373,57f872fb13ab5a46c902d8794553f171219ab88211b7691e226a7ba4bd0afc34,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,1.857316611619808e-08,1.934046167662018e-08,-7.672955604220988e-10
375,11829fa7f7c48e67d4f698986b159cbdcff6613c7ae82458d331a9204d0e4604,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,1.0529561222938355e-07,6.91241019978861e-09,9.838320202959494e-08
376,781e3664fc419bbe4d0a769e472d81aef515359f0e4a858f221cc18ec30ea7d8,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,1.663995696787879e-08,3.991040387063549e-08,-2.3270446902756703e-08
422,21b6e0da8d8ff39b051270feae9db2a6a7cff05b40f8312e2726e76b11a7accc,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,0.0011859778314828873,0.002576567232608795,-0.001390589401125908
432,b8a1b36601baa35e17beee2307de9142242a2434028686bade823f4b40b90d75,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,3.394490306618536e-07,7.51248947494787e-08,2.643241359123749e-07
437,e6f2d3b369b6064bcb8a695a51f25465a30164deb035d8d0fe4859e73cc0efb3,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,1.3688196531802532e-07,3.0557909980188924e-08,1.063240553378364e-07
452,25182d449363cefe4946de5adb4bd1eabe06e2aa621c6c4a96cb7110b042dd33,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,0.00010813582775881514,0.000281776039628312,-0.00017364021186949685
466,e16d94ef68048f46c22989ee9f8976176b65f518645782e651236c25ec522636,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,3.0298479032353498e-05,9.095691348193213e-05,-6.0658434449578635e-05
474,8762aa96a669d51fbc3a7029fe9e2f867cb6151e5afd437bc168206f58629766,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,4.372403594743446e-08,2.0536672806770184e-08,2.3187363140664274e-08
482,1f2104ede48093717a3c43c426f7ffd5e3e4d69f0fd557f0c0958a5749c0aaa4,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,7.5550819929048885e-06,1.2666773727687541e-06,6.288404620136134e-06
485,abbe37cf04fb8e46d8bcc0a4ac20fe65b34a81099c510e6278c52ee73a5affb7,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,1.7904094873344434e-09,5.802030522694679e-10,1.2102064350649755e-09
486,5d1328a9e84be3394a097d919d723f4fcbdba4b18aa08f51ef33af35faf5ab83,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,2.299479495704304e-09,5.12265729835093e-10,1.787213765869211e-09
493,3001c047393989a5ee7ce19518f84e6fc82f692aafe3a3c767d6735f25d8f8d7,Female,outside,Neutral template control,Control,Control,Control,Fixed template word,3.718335619851132e-06,1.521001422588597e-06,2.197334197262535e-06
